id,name,categories,provinces,primaryType,rating,reviewsCount,address,phone,website,googleMapsUrl,lat,lng,priceHint,hours,plusCode
"76ce428594904d5c","Majestic Puraran Beach Resort","resorts|beaches|staycations|hotels","Catanduanes","2-star hotel","4.5","68","4.5(68)","","","https://www.google.com/maps/place/Majestic+Puraran+Beach+Resort/data=!4m10!3m9!1s0x33a0038b65e933f9:0x76ce428594904d5c!5m2!4m1!1i2!8m2!3d13.6894238!4d124.3948539!16s%2Fg%2F1hc4zlbqx!19sChIJ-TPpZYsDoDMRXE2QlIVCznY?authuser=0&hl=en&rclk=1","13.6894238","124.3948539","","",""
"4a5adacae814b3df","Majestic Puraran Beach Resort","staycations","Catanduanes","","","","Sleeps 15 • 10 bedrooms • 10 beds","","","https://www.google.com/maps/place/Majestic+Puraran+Beach+Resort/data=!4m11!3m10!1s0x33a0038b77ecdfc9:0x4a5adacae814b3df!5m2!4m1!1i2!8m2!3d13.6891899!4d124.3949432!16s%2Fg%2F11xfsyl0r7!17BQ0FF!19sChIJyd_sd4sDoDMR37MU6MraWko?authuser=0&hl=en&rclk=1","13.6891899","124.3949432","","",""
"1ae2322ed0387df4","Majestique Hotel","resorts|staycations|hotels","Albay","Hotel","4.2","24","4.2(24)","","","https://www.google.com/maps/place/Majestique+Hotel/data=!4m10!3m9!1s0x33a109c06cf07eb7:0x1ae2322ed0387df4!5m2!4m1!1i2!8m2!3d13.1884047!4d123.6093585!16s%2Fg%2F11v147nqt8!19sChIJt37wbMAJoTMR9H040C4y4ho?authuser=0&hl=en&rclk=1","13.1884047","123.6093585","","",""
"7b156c7e7aeb2ad","Makiwalo Beach","beaches","Sorsogon","Tourist attraction","4","2","4.0(2)","","","https://www.google.com/maps/place/Makiwalo+Beach/data=!4m7!3m6!1s0x33a0f3ce9c648fcd:0x7b156c7e7aeb2ad!8m2!3d13.0306566!4d124.102795!16s%2Fg%2F11rsd63vy8!19sChIJzY9knM7zoDMRrbKu58dWsQc?authuser=0&hl=en&rclk=1","13.0306566","124.102795","","Open now",""
"ddf7c742a926da64","Malama Cafe","food","Camarines Sur","","5","14","5.0(14)","","","https://www.google.com/maps/place/Malama+Cafe/data=!4m7!3m6!1s0x33a193eda004ec45:0xddf7c742a926da64!8m2!3d13.5893241!4d123.2629739!16s%2Fg%2F11vdn2dy4h!19sChIJRewEoO2ToTMRZNomqULH990?authuser=0&hl=en&rclk=1","13.5893241","123.2629739","₱1–400","Open · Closes 5 PM",""
"8b628b084b2ed08c","Malasugui Beach","beaches","Camarines Norte","Tourist attraction","","","333Q+X3","","","https://www.google.com/maps/place/Malasugui+Beach/data=!4m7!3m6!1s0x339f53005e74ea8d:0x8b628b084b2ed08c!8m2!3d14.054994!4d123.087678!16s%2Fg%2F11ytk3v3wn!19sChIJjep0XgBTnzMRjNAuSwiLYos?authuser=0&hl=en&rclk=1","14.054994","123.087678","","",""
"50c33fbec1301706","Malasugui Island","beaches","Camarines Norte","Island","5","7","5.0(7)","","","https://www.google.com/maps/place/Malasugui+Island/data=!4m7!3m6!1s0x339f5350c4a05717:0x50c33fbec1301706!8m2!3d14.0547467!4d123.0883958!16s%2Fg%2F1thck90z!19sChIJF1egxFBTnzMRBhcwwb4_w1A?authuser=0&hl=en&rclk=1","14.0547467","123.0883958","","",""
"4e5821c1325b861f","Malayan Tourist Inn","staycations","Camarines Norte","Hotel","4.4","24","4.4(24)","","","https://www.google.com/maps/place/Malayan+Tourist+Inn/data=!4m7!3m6!1s0x3398bec01ea6259d:0x4e5821c1325b861f!8m2!3d14.278856!4d122.7862033!16s%2Fg%2F11ckqs752k!19sChIJnSWmHsC-mDMRH4ZbMsEhWE4?authuser=0&hl=en&rclk=1","14.278856","122.7862033","","",""
"1612ffe3cd9dc5e5","Malinao Spring Resort st. balid","resorts","Camarines Norte","Resort hotel","4.4","128","4.4(128)","","","https://www.google.com/maps/place/Malinao+Spring+Resort+st.+balid/data=!4m7!3m6!1s0x33a21f4e1bbba285:0x1612ffe3cd9dc5e5!8m2!3d13.6688786!4d122.9954007!16s%2Fg%2F11b7kjh97n!19sChIJhaK7G04fojMR5cWdzeP_EhY?authuser=0&hl=en&rclk=1","13.6688786","122.9954007","","",""
"3f05d6e74b6ff4d6","Mama Sarah’s Lettuce Garden","food","Camarines Sur","Restaurant","4.6","186","4.6(186)","","","https://www.google.com/maps/place/Mama+Sarah%E2%80%99s+Lettuce+Garden/data=!4m7!3m6!1s0x33a1ed580ead68c3:0x3f05d6e74b6ff4d6!8m2!3d13.615379!4d123.1933615!16s%2Fg%2F11j1mcgxj6!19sChIJw2itDljtoTMR1vRvS-fWBT8?authuser=0&hl=en&rclk=1","13.615379","123.1933615","₱200–400","Open · Closes 8 PM",""
"e76eeb4dead278c2","Mamangal Beach","beaches","Catanduanes","Tourist attraction","4.9","27","4.9(27)","","","https://www.google.com/maps/place/Mamangal+Beach/data=!4m7!3m6!1s0x33a03f7cbefc75a5:0xe76eeb4dead278c2!8m2!3d13.5516776!4d124.1527829!16s%2Fg%2F11m7nqzrpt!19sChIJpXX8vnw_oDMRwnjS6k3rbuc?authuser=0&hl=en&rclk=1","13.5516776","124.1527829","","Open now",""
"98fd7e1f5a6ff331","Mamangal Beach Front","resorts|beaches|food","Catanduanes","Tourist attraction","4.4","126","4.4(126)","","","https://www.google.com/maps/place/Mamangal+Beach+Front/data=!4m7!3m6!1s0x33a03e0340b64a65:0x98fd7e1f5a6ff331!8m2!3d13.5548462!4d124.1492414!16s%2Fg%2F1tdjnp80!19sChIJZUq2QAM-oDMRMfNvWh9-_Zg?authuser=0&hl=en&rclk=1","13.5548462","124.1492414","","Open now",""
"2befaa9b491805ad","Mamay Massage and Spa","staycations","Albay","","4.9","97","4.9(97)","","","https://www.google.com/maps/place/Mamay+Massage+and+Spa/data=!4m7!3m6!1s0x33a10197feb5eb2b:0x2befaa9b491805ad!8m2!3d13.1467407!4d123.7546869!16s%2Fg%2F11lz488p0x!19sChIJK-u1_pcBoTMRrQUYSZuq7ys?authuser=0&hl=en&rclk=1","13.1467407","123.7546869","","",""
"c91b5d3bb9d290a7","Mamay's","food","Albay","","4.5","101","4.5(101)","","","https://www.google.com/maps/place/Mamay%27s/data=!4m7!3m6!1s0x33a103d00ead22e1:0xc91b5d3bb9d290a7!8m2!3d13.1386887!4d123.7386697!16s%2Fg%2F11swp9jq9s!19sChIJ4SKtDtADoTMRp5DSuTtdG8k?authuser=0&hl=en&rclk=1","13.1386887","123.7386697","₱1–500","Open · Closes 9 PM",""
"7c5c383cb8c6ea2e","Mambang Beach","beaches","Catanduanes","Tourist attraction","","","120 San Vicente","","","https://www.google.com/maps/place/Mambang+Beach/data=!4m7!3m6!1s0x339febf2efdfa453:0x7c5c383cb8c6ea2e!8m2!3d14.051909!4d124.1600029!16s%2Fg%2F11hxyj8691!19sChIJU6Tf7_LrnzMRLurGuDw4XHw?authuser=0&hl=en&rclk=1","14.051909","124.1600029","","Open now",""
"c5a2090af93b0e4e","Mambani Beach","beaches","Camarines Norte","Tourist attraction","4.7","3","4.7(3)","","","https://www.google.com/maps/place/Mambani+Beach/data=!4m7!3m6!1s0x3398ade1d68f62e1:0xc5a2090af93b0e4e!8m2!3d14.0788041!4d123.0462755!16s%2Fg%2F11smmhwt__!19sChIJ4WKP1uGtmDMRTg47-QoJosU?authuser=0&hl=en&rclk=1","14.0788041","123.0462755","","",""
"15cff2547b36e980","Mambulao Pacific Resort & Hotel","resorts|staycations","Camarines Norte","Hotel","4.5","110","4.5(110)","","","https://www.google.com/maps/place/Mambulao+Pacific+Resort+%26+Hotel/data=!4m7!3m6!1s0x339895842fe57397:0x15cff2547b36e980!8m2!3d14.3025001!4d122.6817264!16s%2Fg%2F11ghp1_3h5!19sChIJl3PlL4SVmDMRgOk2e1TyzxU?authuser=0&hl=en&rclk=1","14.3025001","122.6817264","","",""
"57c69c4ee9e4d77e","Mamima BnB","staycations|hotels","Catanduanes|Camarines Sur","3-star hotel","4.8","13","4.8(13)","","","https://www.google.com/maps/place/Mamima+BnB/data=!4m10!3m9!1s0x33a02ac4be99ec47:0x57c69c4ee9e4d77e!5m2!4m1!1i2!8m2!3d13.8270321!4d123.8124882!16s%2Fg%2F11k4_9cv0b!19sChIJR-yZvsQqoDMRftfk6U6cxlc?authuser=0&hl=en&rclk=1","13.8270321","123.8124882","","",""
"789de563a6177050","Mamita's Bistro","food","Camarines Norte","","4.4","12","4.4(12)","","","https://www.google.com/maps/place/Mamita%27s+Bistro/data=!4m7!3m6!1s0x3398af622dfaf44b:0x789de563a6177050!8m2!3d14.1095108!4d122.9561854!16s%2Fg%2F11rw93n01j!19sChIJS_T6LWKvmDMRUHAXpmPlnXg?authuser=0&hl=en&rclk=1","14.1095108","122.9561854","","Open · Closes 9 PM",""
"ea36b84a478fef70","Mamita's Transient Junior","staycations","Albay","","","","Sleeps 2 • 1 bedroom • 1 bathroom","","","https://www.google.com/maps/place/Mamita%27s+Transient+Junior/data=!4m11!3m10!1s0x33a101581986cb87:0xea36b84a478fef70!5m2!4m1!1i2!8m2!3d13.1502065!4d123.7190323!16s%2Fg%2F11nb_09jds!17BQ0FF!19sChIJh8uGGVgBoTMRcO-PR0q4Nuo?authuser=0&hl=en&rclk=1","13.1502065","123.7190323","","",""
"e12623a9c1ca2542","Mamitas Transient - Double Room with Private Bathroom","staycations","Albay","","","","Sleeps 4 • 1 bedroom • 2 beds","","","https://www.google.com/maps/place/Mamitas+Transient+-+Double+Room+with+Private+Bathroom/data=!4m11!3m10!1s0x33a101581986cb87:0xe12623a9c1ca2542!5m2!4m1!1i2!8m2!3d13.1503!4d123.7187881!16s%2Fg%2F11z4cpnjtl!17BQ0FF!19sChIJh8uGGVgBoTMRQiXKwakjJuE?authuser=0&hl=en&rclk=1","13.1503","123.7187881","","",""
"dbfaf34318d5b29b","Mananap Falls","resorts","Camarines Norte","","4.9","27","4.9(27)","","","https://www.google.com/maps/place/Mananap+Falls/data=!4m7!3m6!1s0x3398a7c4c04bc1c3:0xdbfaf34318d5b29b!8m2!3d14.0539954!4d122.8272494!16s%2Fg%2F11ppgz9w6s!19sChIJw8FLwMSnmDMRm7LVGEPz-ts?authuser=0&hl=en&rclk=1","14.0539954","122.8272494","","Open now",""
"75a71d7ff09e453f","Mananap Resort","staycations","Camarines Norte","Tourist attraction","4.8","16","4.8(16)","","","https://www.google.com/maps/place/Mananap+Resort/data=!4m7!3m6!1s0x3398a7edc06160ff:0x75a71d7ff09e453f!8m2!3d14.0663125!4d122.8573125!16s%2Fg%2F11tfct091c!19sChIJ_2BhwO2nmDMRP0We8H8dp3U?authuser=0&hl=en&rclk=1","14.0663125","122.8573125","","Open now",""
"4037a61a99daaf81","Manang’s Kainan","food","Camarines Norte","Restaurant","4.3","296","4.3(296)","","","https://www.google.com/maps/place/Manang%E2%80%99s+Kainan/data=!4m7!3m6!1s0x3398adb63263b19b:0x4037a61a99daaf81!8m2!3d14.1081575!4d123.0115534!16s%2Fg%2F1tpc5hvl!19sChIJm7FjMratmDMRga_amRqmN0A?authuser=0&hl=en&rclk=1","14.1081575","123.0115534","₱500–1,000","",""
"4264055608570657","Mang Inasal","food","Masbate","Restaurant","3.8","192","3.8(192)","","","https://www.google.com/maps/place/Mang+Inasal/data=!4m7!3m6!1s0x33a6db556e6625d3:0x4264055608570657!8m2!3d12.3686518!4d123.6194232!16s%2Fg%2F12hrqrfvz!19sChIJ0yVmblXbpjMRVwZXCFYFZEI?authuser=0&hl=en&rclk=1","12.3686518","123.6194232","₱1–200","Open · Closes 10 PM",""
"90222c7b685bdb90","Mang Inasal CityMall Sorsogon","food","Sorsogon","Restaurant","4.3","117","4.3(117)","","","https://www.google.com/maps/place/Mang+Inasal+CityMall+Sorsogon/data=!4m7!3m6!1s0x33a0efd3cefa6d83:0x90222c7b685bdb90!8m2!3d12.9703066!4d124.0012198!16s%2Fg%2F11ff0mc0sy!19sChIJg236ztPvoDMRkNtbaHssIpA?authuser=0&hl=en&rclk=1","12.9703066","124.0012198","₱1–500","Open · Closes 9 PM",""
"f3d2e3fea9bee501","Mang Inasal Sorsogon","food","Sorsogon","Restaurant","3.9","181","3.9(181)","","","https://www.google.com/maps/place/Mang+Inasal+Sorsogon/data=!4m7!3m6!1s0x33a0ef17b5d9feeb:0xf3d2e3fea9bee501!8m2!3d12.968838!4d124.00598!16s%2Fg%2F11c0py13c8!19sChIJ6_7ZtRfvoDMRAeW-qf7j0vM?authuser=0&hl=en&rclk=1","12.968838","124.00598","₱1–500","Open · Closes 9 PM",""
"1feba136978bc5b6","Mang Koks Kinalas","food","Camarines Sur","Restaurant","4.1","247","4.1(247)","","","https://www.google.com/maps/place/Mang+Koks+Kinalas/data=!4m7!3m6!1s0x33a18cb57a7b1b13:0x1feba136978bc5b6!8m2!3d13.627493!4d123.1909128!16s%2Fg%2F1q6jgslcj!19sChIJExt7erWMoTMRtsWLlzah6x8?authuser=0&hl=en&rclk=1","13.627493","123.1909128","₱1–500","Open · Closes 8 PM",""
"f4b092fa643ec356","Mangcamagong Beach","beaches|staycations","Camarines Sur|Camarines Norte","Beach","4.6","23","4.6(23)","","","https://www.google.com/maps/place/Mangcamagong+Beach/data=!4m7!3m6!1s0x3398aba1e6674ab9:0xf4b092fa643ec356!8m2!3d14.0370286!4d123.0293855!16s%2Fg%2F11bzyww3vh!19sChIJuUpn5qGrmDMRVsM-ZPqSsPQ?authuser=0&hl=en&rclk=1","14.0370286","123.0293855","","",""
"15c37f278d78307d","Mangcamagong Beach Basud, Camarines Norte Philippines","beaches","Camarines Norte","Beach pavillion","4.5","34","4.5(34)","","","https://www.google.com/maps/place/Mangcamagong+Beach+Basud,+Camarines+Norte+Philippines/data=!4m7!3m6!1s0x33a2079197215d7b:0x15c37f278d78307d!8m2!3d14.041584!4d123.0288603!16s%2Fg%2F11c6rxxxb1!19sChIJe10hl5EHojMRfTB4jSd_wxU?authuser=0&hl=en&rclk=1","14.041584","123.0288603","","Open · Closes 9 PM",""
"7a21a05d1cb91af3","Mangente Beach Resort","beaches","Camarines Sur","Public beach","4.3","65","4.3(65)","","","https://www.google.com/maps/place/Mangente+Beach+Resort/data=!4m7!3m6!1s0x33a182faa694260b:0x7a21a05d1cb91af3!8m2!3d13.3326884!4d123.2241368!16s%2Fg%2F11cjjvp_xb!19sChIJCyaUpvqCoTMR8xq5HF2gIXo?authuser=0&hl=en&rclk=1","13.3326884","123.2241368","","Open now",""
"eea0cd5f1611c1c5","Mangente Beach Resort","staycations","Camarines Sur","","","","Sleeps 15 • 10 bedrooms • 10 beds","","","https://www.google.com/maps/place/Mangente+Beach+Resort/data=!4m11!3m10!1s0x33a182faa6950b65:0xeea0cd5f1611c1c5!5m2!4m1!1i2!8m2!3d13.3326798!4d123.2241287!16s%2Fg%2F11x6ptb2hf!17BQ0FF!19sChIJZQuVpvqCoTMRxcERFl_NoO4?authuser=0&hl=en&rclk=1","13.3326798","123.2241287","","",""
"10b07deef9b0375a","Mango Island","beaches","Albay","Island","2","1","2.0(1)","","","https://www.google.com/maps/place/Mango+Island/data=!4m7!3m6!1s0x33a05138b1b9a72b:0x10b07deef9b0375a!8m2!3d13.2952778!4d123.9088889!16s%2Fg%2F11h0s2ptt!19sChIJK6e5sThRoDMRWjew-e59sBA?authuser=0&hl=en&rclk=1","13.2952778","123.9088889","","",""
"1c21e2ae10572384","Mangrove Beach Paguriran","beaches","Sorsogon","Resort hotel","4.5","8","4.5(8)","","","https://www.google.com/maps/place/Mangrove+Beach+Paguriran/data=!4m7!3m6!1s0x33a0f3eb4f31725b:0x1c21e2ae10572384!8m2!3d13.0671288!4d124.1191409!16s%2Fg%2F11pz7tb82t!19sChIJW3IxT-vzoDMRhCNXEK7iIRw?authuser=0&hl=en&rclk=1","13.0671288","124.1191409","","",""
"a828ebeb89341b69","Mangrove Cafe","food","Sorsogon","Restaurant","4.7","45","4.7(45)","","","https://www.google.com/maps/place/Mangrove+Cafe/data=!4m7!3m6!1s0x33a0ebc7f97435b7:0xa828ebeb89341b69!8m2!3d12.9152376!4d124.1250238!16s%2Fg%2F11rd_9b_4j!19sChIJtzV0-cfroDMRaRs0ievrKKg?authuser=0&hl=en&rclk=1","12.9152376","124.1250238","₱200–400","Open · Closes 8 PM",""
"fbcc0391fa666d05","Mangrove Forest Park","staycations","Masbate","Ecological park","4.4","46","4.4(46)","","","https://www.google.com/maps/place/Mangrove+Forest+Park/data=!4m7!3m6!1s0x33a6db5cada83d11:0xfbcc0391fa666d05!8m2!3d12.3736599!4d123.6364078!16s%2Fg%2F11fx95qkdk!19sChIJET2orVzbpjMRBW1m-pEDzPs?authuser=0&hl=en&rclk=1","12.3736599","123.6364078","","Open · Closes 5 PM",""
"9890db139c9bf827","Mangrovetum","beaches","Masbate","Park","4.3","139","4.3(139)","","","https://www.google.com/maps/place/Mangrovetum/data=!4m7!3m6!1s0x33a6db5ce588f823:0x9890db139c9bf827!8m2!3d12.3735637!4d123.6364711!16s%2Fg%2F11cntr6kyh!19sChIJI_iI5VzbpjMRJ_ibnBPbkJg?authuser=0&hl=en&rclk=1","12.3735637","123.6364711","","Open 24 hours",""
"48ae05eb01a4bce8","Manhattan Beach Resort","resorts|beaches","Albay","Resort hotel","3.9","115","3.9(115)","","","https://www.google.com/maps/place/Manhattan+Beach+Resort/data=!4m10!3m9!1s0x33a1aabc262f41db:0x48ae05eb01a4bce8!5m2!4m1!1i2!8m2!3d13.2383089!4d123.7899093!16s%2Fg%2F1hcbh3g8k!19sChIJ20EvJryqoTMR6LykAesFrkg?authuser=0&hl=en&rclk=1","13.2383089","123.7899093","","",""
"d5d826d0a5bc66","Manlawi Beach","beaches","Catanduanes","Beach","4.7","67","4.7(67)","","","https://www.google.com/maps/place/Manlawi+Beach/data=!4m7!3m6!1s0x339f822dbb3b7f7b:0xd5d826d0a5bc66!8m2!3d13.9414605!4d123.8369421!16s%2Fg%2F11b62_jkdx!19sChIJe387uy2CnzMRZryl0CbY1QA?authuser=0&hl=en&rclk=1","13.9414605","123.8369421","","",""
"dc3d05ab05e4cb2e","Mansalangi Beach","beaches","Camarines Norte","Tourist attraction","5","3","5.0(3)","","","https://www.google.com/maps/place/Mansalangi+Beach/data=!4m7!3m6!1s0x33a1f9203dbbac8f:0xdc3d05ab05e4cb2e!8m2!3d13.8856645!4d123.0908357!16s%2Fg%2F11rv1dpp3z!19sChIJj6y7PSD5oTMRLsvkBasFPdw?authuser=0&hl=en&rclk=1","13.8856645","123.0908357","","",""
"43ba58fee73879c2","Mansion in Nabua, Bicol for relaxation and family w / parking and breakfast","staycations","Camarines Sur","","","","Sleeps 8 • 4 bedrooms • 4 beds","","","https://www.google.com/maps/place/Mansion+in+Nabua,+Bicol+for+relaxation+and+family+w+%2F+parking+and+breakfast/data=!4m11!3m10!1s0x33a1999943ae0969:0x43ba58fee73879c2!5m2!4m1!1i2!8m2!3d13.4079104!4d123.3663636!16s%2Fg%2F11m7532kw4!17BQ0FF!19sChIJaQmuQ5mZoTMRwnk45_5YukM?authuser=0&hl=en&rclk=1","13.4079104","123.3663636","","",""
"d22616414f19a4e","Mansion in Nabua, Bicol for relaxation and family w/ parking and breakfast","staycations","Camarines Sur","","","","Sleeps 10 • 4 bedrooms • 2 bathrooms","","","https://www.google.com/maps/place/Mansion+in+Nabua,+Bicol+for+relaxation+and+family+w%2F+parking+and+breakfast/data=!4m11!3m10!1s0x33a199995d03e7f5:0xd22616414f19a4e!5m2!4m1!1i2!8m2!3d13.408!4d123.3659973!16s%2Fg%2F11vwdsh_3d!17BQ0FF!19sChIJ9ecDXZmZoTMRTprxFGRhIg0?authuser=0&hl=en&rclk=1","13.408","123.3659973","","",""
"a97fd347c59bc09a","Mantigbi beach","beaches","Camarines Norte","Tourist attraction","3.7","3","3.7(3)","","","https://www.google.com/maps/place/Mantigbi+beach/data=!4m7!3m6!1s0x3398b1005bb9ad27:0xa97fd347c59bc09a!8m2!3d14.1774867!4d122.9434728!16s%2Fg%2F11vqdrc8hs!19sChIJJ625WwCxmDMRmsCbxUfTf6k?authuser=0&hl=en&rclk=1","14.1774867","122.9434728","","",""
"98d4cc2c91831ad3","Mantigbi Beach","beaches|staycations","Camarines Norte","Beach","4.2","24","4.2(24)","","","https://www.google.com/maps/place/Mantigbi+Beach/data=!4m7!3m6!1s0x3398b04b5697203f:0x98d4cc2c91831ad3!8m2!3d14.1775468!4d122.9434288!16s%2Fg%2F11btx63srn!19sChIJPyCXVkuwmDMR0xqDkSzM1Jg?authuser=0&hl=en&rclk=1","14.1775468","122.9434288","","",""
"1b3f44fbcefd049b","Manuela's Ice Cream - Rosero St., Masbate City","food","Masbate","","","","Rosero St","","","https://www.google.com/maps/place/Manuela%27s+Ice+Cream+-+Rosero+St.,+Masbate+City/data=!4m7!3m6!1s0x33a6db654f45bbb1:0x1b3f44fbcefd049b!8m2!3d12.3687429!4d123.6238166!16s%2Fg%2F11nhrp8flb!19sChIJsbtFT2XbpjMRmwT9zvtEPxs?authuser=0&hl=en&rclk=1","12.3687429","123.6238166","","Open · Closes 8:30 PM",""
"536caf298b54d7af","Manuela's Ice Cream, Osmeña St., Masbate City","food","Masbate","","","","Osmeña St","","","https://www.google.com/maps/place/Manuela%27s+Ice+Cream,+Osme%C3%B1a+St.,+Masbate+City/data=!4m7!3m6!1s0x33a6dbbff7a9936f:0x536caf298b54d7af!8m2!3d12.370719!4d123.6200582!16s%2Fg%2F11nhs1r41j!19sChIJb5Op97_bpjMRr9dUiymvbFM?authuser=0&hl=en&rclk=1","12.370719","123.6200582","","Open · Closes 7 PM",""
"d9f3ee9fef54817f","Manuelito's Restobar","food","Camarines Norte","Bar","4.3","61","4.3(61)","","","https://www.google.com/maps/place/Manuelito%27s+Restobar/data=!4m7!3m6!1s0x3398ae53b3b0b9ed:0xd9f3ee9fef54817f!8m2!3d14.1183033!4d122.9477359!16s%2Fg%2F11cmnpn0cr!19sChIJ7bmws1OumDMRf4FU75_u89k?authuser=0&hl=en&rclk=1","14.1183033","122.9477359","","Open · Closes 4 AM",""
"6a4eb9c16459586","Manuria Beach Resort","beaches","Catanduanes","Resort hotel","5","5","5.0(5)","","","https://www.google.com/maps/place/Manuria+Beach+Resort/data=!4m7!3m6!1s0x339ffb3c91e2d15f:0x6a4eb9c16459586!8m2!3d13.8975621!4d124.3632847!16s%2Fg%2F11gy1l6jw9!19sChIJX9HikTz7nzMRhpVFFpzrpAY?authuser=0&hl=en&rclk=1","13.8975621","124.3632847","","",""
"e6b0e9bf36e09327","Mapinghil Beach","beaches","Camarines Norte","Tourist attraction","4.7","3","4.7(3)","","","https://www.google.com/maps/place/Mapinghil+Beach/data=!4m7!3m6!1s0x339889504f252443:0xe6b0e9bf36e09327!8m2!3d14.253052!4d122.3608775!16s%2Fg%2F11txzkhz8l!19sChIJQyQlT1CJmDMRJ5PgNr_psOY?authuser=0&hl=en&rclk=1","14.253052","122.3608775","","Open now",""
"5217eecce19e888d","Maputi Beach","beaches","Camarines Sur","Tourist attraction","5","2","5.0(2)","","","https://www.google.com/maps/place/Maputi+Beach/data=!4m7!3m6!1s0x33a1c7000e6995c3:0x5217eecce19e888d!8m2!3d13.5869928!4d123.529626!16s%2Fg%2F11vq7z2pg8!19sChIJw5VpDgDHoTMRjYie4czuF1I?authuser=0&hl=en&rclk=1","13.5869928","123.529626","","Open 24 hours",""
"c6f6a2e61745b951","Marahay Beach Resort","beaches","Sorsogon","Public beach","4.6","11","4.6(11)","","","https://www.google.com/maps/place/Marahay+Beach+Resort/data=!4m7!3m6!1s0x33a0c84eb958aedb:0xc6f6a2e61745b951!8m2!3d12.6584651!4d124.124395!16s%2Fg%2F11fz9zzrr3!19sChIJ265YuU7IoDMRUblFF-ai9sY?authuser=0&hl=en&rclk=1","12.6584651","124.124395","","",""
"7eef3808460a9ec8","Maraño's Home - Budget Triple Room","staycations","Albay","","4","6","4.0(6)","","","https://www.google.com/maps/place/Mara%C3%B1o%27s+Home+-+Budget+Triple+Room/data=!4m11!3m10!1s0x33a101647fae5ac9:0x7eef3808460a9ec8!5m2!4m1!1i2!8m2!3d13.15168!4d123.7376633!16s%2Fg%2F11nbmqdc47!17BQ0FF!19sChIJyVquf2QBoTMRyJ4KRgg4734?authuser=0&hl=en&rclk=1","13.15168","123.7376633","","",""
"aacdd3580067224e","Maraño's Home - Family Room with Private Bathroom","staycations","Albay","","4","6","4.0(6)","","","https://www.google.com/maps/place/Mara%C3%B1o%27s+Home+-+Family+Room+with+Private+Bathroom/data=!4m11!3m10!1s0x33a101647fae2121:0xaacdd3580067224e!5m2!4m1!1i2!8m2!3d13.15168!4d123.7376709!16s%2Fg%2F11y3v2q0r1!17BQ0FF!19sChIJISGuf2QBoTMRTiJnAFjTzao?authuser=0&hl=en&rclk=1","13.15168","123.7376709","","",""
"ac69d816bd2267dd","Maraño's Hometel","hotels","Albay|Sorsogon","Restaurant","4.6","20","4.6(20)","","","https://www.google.com/maps/place/Mara%C3%B1o%27s+Hometel/data=!4m10!3m9!1s0x33a101c76887d2e3:0xac69d816bd2267dd!5m2!4m1!1i2!8m2!3d13.1516307!4d123.7377247!16s%2Fg%2F11h555g05g!19sChIJ49KHaMcBoTMR3WcivRbYaaw?authuser=0&hl=en&rclk=1","13.1516307","123.7377247","","",""
"c3b63c070ca5fdcc","Marctea Food and Beverage Kiosk (Masbate City Branch)","food","Masbate","","3.9","8","3.9(8)","","","https://www.google.com/maps/place/Marctea+Food+and+Beverage+Kiosk+%28Masbate+City+Branch%29/data=!4m7!3m6!1s0x33a6db239feaf001:0xc3b63c070ca5fdcc!8m2!3d12.3751243!4d123.6289951!16s%2Fg%2F11y49j46my!19sChIJAfDqnyPbpjMRzP2lDAc8tsM?authuser=0&hl=en&rclk=1","12.3751243","123.6289951","","Open · Closes 11 PM",""
"245c8712dbc242cd","Marem Catanduanes","resorts|hotels","Catanduanes","Hotel","3.6","74","3.6(74)","","","https://www.google.com/maps/place/Marem+Catanduanes/data=!4m10!3m9!1s0x33a016d153730f47:0x245c8712dbc242cd!5m2!4m1!1i2!8m2!3d13.584861!4d124.236177!16s%2Fg%2F1hf2k1h0j!19sChIJRw9zU9EWoDMRzULC2xKHXCQ?authuser=0&hl=en&rclk=1","13.584861","124.236177","","",""
"2ac34dbee5013b56","Maria Fatima Farm Resort","staycations","Camarines Norte","Resort hotel","4.6","97","4.6(97)","","","https://www.google.com/maps/place/Maria+Fatima+Farm+Resort/data=!4m7!3m6!1s0x3398a4e89c654457:0x2ac34dbee5013b56!8m2!3d14.143873!4d122.8422686!16s%2Fg%2F11g9q5fqwc!19sChIJV0RlnOikmDMRVjsB5b5Nwyo?authuser=0&hl=en&rclk=1","14.143873","122.8422686","","",""
"4179aa9f1ce501b4","Maria Fatima Restaurant","food","Camarines Norte","","4.3","25","4.3(25)","","","https://www.google.com/maps/place/Maria+Fatima+Restaurant/data=!4m7!3m6!1s0x3398a547c859ab5f:0x4179aa9f1ce501b4!8m2!3d14.1467694!4d122.8418929!16s%2Fg%2F11n32qqlp5!19sChIJX6tZyEelmDMRtAHlHJ-qeUE?authuser=0&hl=en&rclk=1","14.1467694","122.8418929","","",""
"9555a6381a256482","Maria kulafu Kubo and studio","hotels","Masbate","Hotel","5","1","5.0(1)","","","https://www.google.com/maps/place/Maria+kulafu+Kubo+and+studio/data=!4m10!3m9!1s0x33a6c3739acbe9d9:0x9555a6381a256482!5m2!4m1!1i2!8m2!3d12.3607417!4d123.6148545!16s%2Fg%2F11x6wmks3l!19sChIJ2enLmnPDpjMRgmQlGjimVZU?authuser=0&hl=en&rclk=1","12.3607417","123.6148545","","",""
